timestamp,department,service_type,compute_hours,storage_usage_gb,data_transfer_gb,api_requests,active_users,cpu_utilization,month,compute_cost,storage_cost,transfer_cost,api_cost,cost
2025-01-01 00:00:00,ICU,Compute,9.261448254951175,119.60945473470991,74.73098155372962,8992.0,122,26.58132332210925,1,5.556868952970705,3.588283642041297,3.7365490776864814,0.8992,13.780901672698484
2025-01-01 01:00:00,Telemedicine,Database,20.089464938120734,364.5440530772651,95.54443607227122,5836.5,293,16.738330627402814,1,12.053678962872441,10.936321592317952,4.777221803613561,0.58365,28.35087235880395
2025-01-01 02:00:00,Pediatrics,Backup,2.701153307231987,307.83364834928005,113.22548211339702,4856.0,95,38.302374213232696,1,1.6206919843391923,9.235009450478401,5.661274105669851,0.48560000000000003,17.002575540487445
2025-01-01 03:00:00,Insurance Processing,Database,5.024927061263432,255.6580114081419,161.3612196361677,2007.0,111,37.68588516941115,1,3.0149562367580587,7.669740342244257,8.068060981808385,0.20070000000000002,18.9534575608107
2025-01-01 04:00:00,Neurology,AI Services,21.46295568253388,315.7702605972873,46.175493620432675,1236.0,28,66.53286402495175,1,12.877773409520328,9.473107817918619,2.308774681021634,0.1236,24.783255908460582
2025-01-01 05:00:00,Laboratory,Database,20.999738397826185,112.05993717147449,82.759250431822,6346.5,72,81.43057964901764,1,12.599843038695711,3.3617981151442344,4.1379625215911,0.63465,20.734253675431045
2025-01-01 06:00:00,Pediatrics,AI Services,22.856533153921166,399.0299662006586,30.365906518904428,722.0,125,35.23499916831537,1,13.713919892352699,11.970898986019757,1.5182953259452214,0.0722,27.275314204317674
2025-01-01 07:00:00,Billing,Compute,23.97125079100029,474.59977445994986,19.773298459645563,7345.0,189,46.105705055800804,1,14.382750474600174,14.237993233798495,0.9886649229822781,0.7345,30.34390863138095
2025-01-01 08:00:00,ICU,Analytics,9.55278265266117,446.64054064217436,122.91149945291441,2996.0,47,18.921205649009295,1,5.7316695915967015,13.39921621926523,6.145574972645721,0.29960000000000003,25.576060783507657
2025-01-01 09:00:00,Cardiology,AI Services,7.872470473915316,167.5035152004384,41.872753649986024,5759.0,311,45.082979898595674,1,4.723482284349189,5.025105456013152,2.0936376824993013,0.5759000000000001,12.418125422861642
2025-01-01 10:00:00,Patient Records,Security,29.039064976122912,208.94282890821717,16.66087167558927,5068.0,417,28.22473994903147,1,17.423438985673748,6.268284867246515,0.8330435837794635,0.5068,25.031567436699724
2025-01-01 11:00:00,ICU,Storage,23.968062821861448,406.117126900805,179.93409658524905,5523.0,101,42.508707451892576,1,14.380837693116868,12.183513807024148,8.996704829262454,0.5523,36.11335632940347
2025-01-01 12:00:00,Neurology,Storage,15.481748387346519,301.60739410405586,109.19131185815219,1515.0,182,32.639517087209114,1,9.289049032407911,9.048221823121676,5.45956559290761,0.1515,23.948336448437196
2025-01-01 13:00:00,Neurology,Monitoring,19.288236617765016,278.4780774015581,31.252500443582004,6897.0,214,78.74201045661043,1,11.57294197065901,8.354342322046742,1.5626250221791003,0.6897,22.17960931488485
2025-01-01 14:00:00,Laboratory,Storage,26.57221665385184,464.05456409138816,15.418094852272194,3243.0,18,10.345328453759427,1,15.943329992311103,13.921636922741644,0.7709047426136098,0.32430000000000003,30.960171657666358
2025-01-01 15:00:00,Billing,Monitoring,9.17281328904958,272.6522308787549,28.372710415662947,2787.0,18,38.79020224860008,1,5.503687973429748,8.179566926362646,1.4186355207831474,0.2787,15.380590420575544
2025-01-01 16:00:00,Telemedicine,Storage,19.891506244278208,262.31995299778185,96.91076186251975,6543.0,30,92.38502944152961,1,11.934903746566924,7.869598589933456,4.845538093125988,0.6543,25.304340429626368
2025-01-01 17:00:00,Laboratory,AI Services,28.224433508707673,30.58910972051623,135.35072475793507,2682.0,33,67.71437923295687,1,16.9346601052246,0.9176732916154868,6.767536237896754,0.2682,24.88806963473684
2025-01-01 18:00:00,Laboratory,Security,23.557266815605985,44.01430970916744,130.04961462227888,6387.0,104,75.63421465675223,1,14.134360089363591,1.3204292912750233,6.502480731113945,0.6387,22.595970111752557
2025-01-01 19:00:00,Patient Records,Analytics,2.081474810221632,13.635950861518587,33.16250182157721,7838.0,201,83.08926986823234,1,1.248884886132979,0.4090785258455576,1.6581250910788605,0.7838,4.0998885030573975
2025-01-01 20:00:00,Emergency,Database,8.74423038464327,457.4896706339805,128.53034560835323,8494.0,358,40.75674765670977,1,5.246538230785962,13.724690119019414,6.426517280417662,0.8494,26.247145630223038
2025-01-01 21:00:00,Billing,Image Processing,4.322941021675923,210.10946340867332,83.9487967224319,9830.0,305,15.605292721355111,1,2.593764613005554,6.303283902260199,4.197439836121595,0.9830000000000001,14.077488351387348
2025-01-01 22:00:00,Pharmacy,Storage,6.358360877794899,239.59507430537215,95.62503793839569,1224.0,467,44.90864628586271,1,3.8150165266769394,7.187852229161164,4.781251896919785,0.12240000000000001,15.906520652757889
2025-01-01 23:00:00,Laboratory,Analytics,30.556761175220682,424.2396043203064,161.27892921783683,13779.0,189,65.48004756017907,1,18.334056705132408,12.72718812960919,8.063946460891842,1.3779000000000001,40.50309129563344
2025-01-02 00:00:00,Oncology,Analytics,1.8485456449476674,308.5306920841312,69.83737767252948,5388.0,397,41.51728431515235,1,1.1091273869686005,9.255920762523935,3.4918688836264744,0.5388000000000001,14.395717033119011
2025-01-02 01:00:00,Administration,AI Services,6.0554163751242465,308.65578223138476,33.66481419685398,9847.0,140,48.10656345507307,1,3.6332498250745475,9.259673466941543,1.6832407098426991,0.9847,15.56086400185879
2025-01-02 02:00:00,Emergency,Compute,8.120095101479324,155.3018703838581,175.3233610454364,2550.0,406,80.1678386307487,1,4.872057060887594,4.659056111515743,8.766168052271821,0.255,18.55228122467516
2025-01-02 03:00:00,Pharmacy,Compute,15.188333655227082,418.61510322301444,46.365462293935906,6590.0,30,13.080155602033058,1,9.113000193136248,12.558453096690434,2.318273114696795,0.659,24.648726404523472
2025-01-02 04:00:00,Oncology,Storage,13.284338871974906,91.25668825935196,62.335824758155326,9078.0,17,38.45128720643964,1,7.970603323184943,2.7377006477805588,3.1167912379077665,0.9078,14.732895208873268
2025-01-02 05:00:00,Billing,Image Processing,6.02019810562788,36.04330016474447,142.78506148601136,9267.0,385,51.515107369857354,1,3.612118863376728,1.081299004942334,7.139253074300568,0.9267000000000001,12.759370942619631
2025-01-02 06:00:00,Radiology,Storage,4.777544546132552,103.88564518408083,138.29231182623343,5029.0,210,35.43089796368625,1,2.866526727679531,3.116569355522425,6.914615591311672,0.5029,13.400611674513629
2025-01-02 07:00:00,Oncology,Storage,6.446354795710732,141.1912371995367,161.0780041503466,4388.0,375,47.89549471331038,1,3.8678128774264393,4.2357371159861,8.05390020751733,0.4388,16.59625020092987
2025-01-02 08:00:00,Cardiology,Monitoring,12.558181414138078,148.3324183485613,40.85399508234851,3046.0,394,44.14996891937591,1,7.534908848482846,4.449972550456839,2.0426997541174257,0.30460000000000004,14.33218115305711
2025-01-02 09:00:00,Emergency,Security,7.237089071357679,338.5516633231961,73.69457919626964,8015.0,23,88.53226016062341,1,4.342253442814608,10.156549899695884,3.6847289598134823,0.8015,18.985032302323976
2025-01-02 10:00:00,Pediatrics,Security,22.79485753697761,116.73404779103532,29.547231596470912,3136.0,341,51.91541645021757,1,13.676914522186566,3.5020214337310596,1.4773615798235458,0.3136,18.969897535741175
2025-01-02 11:00:00,Oncology,Image Processing,11.668900092863494,341.5625692025424,110.50263369787783,7816.0,45,50.487366431478186,1,7.001340055718096,10.246877076076272,5.525131684893892,0.7816000000000001,23.554948816688263
2025-01-02 12:00:00,Surgery,Monitoring,2.3523083805266527,54.65476488456187,62.05126554504674,4175.0,415,31.631488145888934,1,1.4113850283159917,1.639642946536856,3.102563277252337,0.41750000000000004,6.571091252105186
2025-01-02 13:00:00,Radiology,Analytics,17.773127334242567,82.12920593797541,139.34244999666973,5607.0,382,13.937440126001421,1,10.66387640054554,2.4638761781392624,6.967122499833486,0.5607,20.65557507851829
2025-01-02 14:00:00,Neurology,Monitoring,8.56344162880676,259.32250976058754,5.067151756985509,6196.0,173,35.455638880452625,1,5.138064977284056,7.779675292817625,0.2533575878492755,0.6196,13.790697857950958
2025-01-02 15:00:00,Neurology,Storage,16.030245437339694,461.7289432625549,16.638184699617952,7824.0,54,12.312695300967945,1,9.618147262403816,13.851868297876646,0.8319092349808976,0.7824,25.08432479526136
2025-01-02 16:00:00,Insurance Processing,Compute,7.430670522034336,431.18811851744584,89.34925860127196,8628.0,153,80.27581123666882,1,4.458402313220601,12.935643555523376,4.467462930063598,0.8628,22.724308798807574
2025-01-02 17:00:00,Cardiology,Backup,14.127106059866357,484.68918679697356,191.84591041523586,3767.0,20,27.364451446941448,1,8.476263635919814,14.540675603909206,9.592295520761793,0.37670000000000003,32.985934760590816
2025-01-02 18:00:00,Oncology,Image Processing,18.75950761057169,328.73474198630373,178.71602053504066,8896.0,332,87.45144996051083,1,11.255704566343013,9.862042259589112,8.935801026752033,0.8896000000000001,30.943147852684156
2025-01-02 19:00:00,Oncology,Analytics,22.34420106081474,341.1492845438851,198.83176047208673,2636.0,363,85.29606392796714,1,13.406520636488844,10.234478536316551,9.941588023604337,0.2636,33.84618719640973
2025-01-02 20:00:00,Insurance Processing,AI Services,7.005924321960772,316.2612694764311,86.28189384848875,765.0,418,66.49914947991664,1,4.203554593176463,9.487838084292932,4.314094692424438,0.0765,18.08198736989383
2025-01-02 21:00:00,Administration,Backup,8.701709872976567,315.1812722005167,14.08085482338155,3017.0,355,83.31621291497777,1,5.22102592378594,9.4554381660155,0.7040427411690775,0.3017,15.682206830970516
2025-01-02 22:00:00,Administration,Backup,11.678127666576612,82.08896908311648,64.66144769385366,1332.0,460,84.62277798687848,1,7.006876599945968,2.4626690724934943,3.233072384692683,0.1332,12.835818057132146
2025-01-02 23:00:00,Insurance Processing,Monitoring,22.325021267927745,276.432088520325,136.77531617392054,8027.0,221,75.98944257639104,1,13.395012760756646,8.29296265560975,6.838765808696028,0.8027000000000001,29.32944122506243
2025-01-03 00:00:00,Administration,Database,21.731897706645114,199.1732873913456,31.356942904645976,6124.0,424,53.1738742824684,1,13.039138623987068,5.975198621740368,1.5678471452322988,0.6124,21.194584390959736
2025-01-03 01:00:00,Patient Records,Backup,4.294080619240544,226.84323573087377,63.4945748582002,8643.0,122,90.75395044509715,1,2.5764483715443265,6.805297071926213,3.1747287429100104,0.8643000000000001,13.42077418638055
2025-01-03 02:00:00,Oncology,Storage,4.03438599233765,266.5642807990263,15.952402086247442,2995.0,458,79.50799016916137,1,2.4206315954025897,7.996928423970788,0.7976201043123722,0.2995,11.51468012368575
2025-01-03 03:00:00,ICU,EHR Systems,12.39671107860468,72.91412418310328,97.61857248609567,7513.0,355,20.79372575270216,1,7.438026647162808,2.1874237254930984,4.880928624304784,0.7513000000000001,15.257678996960689
2025-01-03 04:00:00,Telemedicine,Compute,4.833140584334636,186.14898958753872,45.739532150542146,9411.0,354,45.69220475727461,1,2.8998843506007814,5.584469687626162,2.2869766075271074,0.9411,11.71243064575405
2025-01-03 05:00:00,Surgery,Compute,8.948360087020042,41.090284829535754,22.79336524530546,4670.0,20,55.8737508880127,1,5.369016052212025,1.2327085448860726,1.139668262265273,0.467,8.208392859363371
2025-01-03 06:00:00,Patient Records,EHR Systems,6.178009178602781,490.03738390697555,85.18708284908341,7524.0,345,55.00023305902721,1,3.7068055071616683,14.701121517209266,4.25935414245417,0.7524000000000001,23.419681166825107
2025-01-03 07:00:00,Billing,Security,15.628928168033374,68.0787341218618,73.48895385296021,9441.0,349,42.26045741548785,1,9.377356900820024,2.042362023655854,3.6744476926480107,0.9441,16.038266617123888
2025-01-03 08:00:00,Patient Records,Storage,31.973752902001007,136.6771218870277,109.815958704371,6462.0,371,55.189421381932256,1,19.184251741200605,4.100313656610831,5.49079793521855,0.6462,29.421563333029987
2025-01-03 09:00:00,ICU,AI Services,23.924876716770775,446.73353408466465,151.06253778615962,6488.0,381,17.9043237239965,1,14.354926030062465,13.40200602253994,7.553126889307982,0.6488,35.958858941910385
2025-01-03 10:00:00,Billing,Backup,9.630546047429041,246.5279226571795,26.95090360316852,4638.0,175,65.69475707723655,1,5.778327628457425,7.395837679715385,1.3475451801584262,0.46380000000000005,14.985510488331238
2025-01-03 11:00:00,Surgery,Security,14.777290653636083,76.46222874510885,159.26949009095165,6744.0,267,52.30808652772979,1,8.86637439218165,2.293866862353265,7.963474504547583,0.6744,19.798115759082496
2025-01-03 12:00:00,ICU,Storage,20.69415603105387,198.27296363928096,10.126546075660123,7494.0,63,76.95050301789439,1,12.416493618632321,5.948188909178429,0.5063273037830062,0.7494000000000001,19.620409831593758
2025-01-03 13:00:00,Pharmacy,Monitoring,3.701627674316832,66.77531715377906,91.40487098669033,4450.0,102,68.93795402735816,1,2.220976604590099,2.003259514613372,4.570243549334516,0.445,9.239479668537989
2025-01-03 14:00:00,Telemedicine,Compute,23.603974035873268,108.10583857140587,119.54890594274698,253.5,272,19.585432470215686,1,14.16238442152396,3.243175157142176,5.97744529713735,0.02535,23.408354875803486
2025-01-03 15:00:00,Surgery,Security,10.40340421967657,35.49462500542406,191.61474126226054,8869.0,442,39.810311466997334,1,6.242042531805942,1.064838750162722,9.580737063113027,0.8869,17.77451834508169
2025-01-03 16:00:00,Oncology,Image Processing,5.741361686443774,224.73147232905896,116.91499023958168,7269.0,305,72.58096971928131,1,3.4448170118662644,6.741944169871768,5.8457495119790845,0.7269,16.75941069371712
2025-01-03 17:00:00,Administration,Backup,10.263333231191165,405.2516996453773,35.95609268792077,4690.0,54,38.6353263763664,1,6.157999938714699,12.157550989361319,1.7978046343960388,0.46900000000000003,20.582355562472056
2025-01-03 18:00:00,Pharmacy,Backup,2.7470866001930876,297.1248975629488,105.92065204206229,4184.0,447,58.186587812555814,1,1.6482519601158525,8.913746926888463,5.296032602103114,0.4184,16.276431489107427
2025-01-03 19:00:00,Cardiology,AI Services,16.99436441755403,307.10919968745975,82.17786970232616,6034.0,226,91.70791144456162,1,10.196618650532418,9.213275990623792,4.108893485116308,0.6034,24.12218812627252
2025-01-03 20:00:00,Surgery,Database,6.81308138121442,108.28617474078776,98.47433568204751,8420.0,198,16.793251432568766,1,4.087848828728652,3.2485852422236325,4.923716784102376,0.8420000000000001,13.102150855054662
2025-01-03 21:00:00,Cardiology,Image Processing,8.162329836032194,178.50798319365958,43.433917858522015,1606.0,397,26.174582484975154,1,4.897397901619317,5.355239495809787,2.1716958929261008,0.16060000000000002,12.584933290355206
2025-01-03 22:00:00,Billing,Backup,3.784869859553643,424.1686308820077,102.661273250698,1748.0,116,50.851799137427605,1,2.2709219157321856,12.72505892646023,5.133063662534901,0.1748,20.30384450472732
2025-01-03 23:00:00,Pharmacy,Analytics,20.88715961946751,53.04953031999212,34.25775403672098,8284.0,299,72.76684330574774,1,12.532295771680506,1.5914859095997635,1.712887701836049,0.8284,16.665069383116318
2025-01-04 00:00:00,Telemedicine,Image Processing,17.28890579290418,430.3860202975815,150.08840073471964,4900.5,482,38.05946374004524,1,10.373343475742509,12.911580608927446,7.504420036735983,0.49005000000000004,31.279394121405936
2025-01-04 01:00:00,Oncology,Backup,14.159378189087207,247.00811286974496,120.81172074399159,2648.0,17,19.98422606135999,1,8.495626913452323,7.410243386092349,6.04058603719958,0.26480000000000004,22.211256336744253
2025-01-04 02:00:00,Insurance Processing,EHR Systems,14.096951711181656,420.2022413493075,20.312899860397742,1579.0,41,36.84094562961684,1,8.458171026708994,12.606067240479224,1.0156449930198872,0.1579,22.237783260208104
2025-01-04 03:00:00,Oncology,Image Processing,10.44134163445086,165.82314550325617,178.47482124615107,5623.0,411,64.77676725014723,1,6.264804980670515,4.974694365097685,8.923741062307554,0.5623,20.725540408075755
2025-01-04 04:00:00,ICU,Storage,5.428188055077207,176.0330462756802,125.19402290004948,107.0,177,77.3665620525286,1,3.256912833046324,5.280991388270405,6.259701145002474,0.010700000000000001,14.808305366319203
2025-01-04 05:00:00,Oncology,Image Processing,18.1380532154632,378.28638547834,66.64087574992713,319.0,340,93.0460957593533,1,10.882831929277918,11.3485915643502,3.3320437874963567,0.031900000000000005,25.595367281124474
2025-01-04 06:00:00,Pediatrics,AI Services,3.92229410322651,394.64812496218786,13.90026790782551,9016.0,449,74.71438435865123,1,2.353376461935906,11.839443748865635,0.6950133953912756,0.9016000000000001,15.789433606192818
2025-01-04 07:00:00,Laboratory,Monitoring,4.744736046977698,122.52589221517191,128.28420567546846,6445.5,46,51.841986574963244,1,2.8468416281866187,3.675776766455157,6.414210283773423,0.6445500000000001,13.5813786784152
2025-01-04 08:00:00,Insurance Processing,Monitoring,17.33333586471958,486.70694916273374,77.82085096292569,7017.0,240,34.87244974877064,1,10.400001518831747,14.60120847488201,3.8910425481462845,0.7017,29.59395254186004
2025-01-04 09:00:00,Patient Records,Monitoring,8.124552058553878,51.400151079966186,181.9855304513051,2149.0,192,88.83889260536678,1,4.874731235132327,1.5420045323989855,9.099276522565255,0.2149,15.730912290096567
2025-01-04 10:00:00,Administration,Storage,8.055773281115144,43.56645192004414,11.801177379264036,3885.0,301,55.40787754229503,1,4.833463968669086,1.306993557601324,0.5900588689632018,0.3885,7.119016395233611
